zip	primary_city	acceptable_cities	unacceptable_cities	state	county
68950	Holstein		Denver	NE	Adams County
68952	Inavale			NE	Webster County
68954	Inland			NE	Clay County
68955	Juniata		Assumption, Hayland	NE	Adams County
68956	Kenesaw		Denman, Wanda	NE	Adams County
68957	Lawrence		Mount Clare, St Stephens	NE	Nuckolls County
68958	Loomis		Laird	NE	Phelps County
68959	Minden	Norman	Cosmo, South Minden	NE	Kearney County
68960	Naponee			NE	Franklin County
68961	Nelson	Nora		NE	Nuckolls County
68964	Oak			NE	Nuckolls County
68966	Orleans			NE	Harlan County
68967	Oxford		Albany, Hollinger, Mascot, Reuben, Spring Grove	NE	Furnas County
68969	Ragan	Holdrege	Scandinavia	NE	Harlan County
68970	Red Cloud			NE	Webster County
68971	Republican City	Huntley, Repub City	Mullally	NE	Harlan County
68972	Riverton			NE	Franklin County
68973	Roseland		Silver Lake	NE	Adams County
68974	Ruskin			NE	Nuckolls County
68975	Saronville			NE	Clay County
68976	Smithfield			NE	Gosper County
68977	Stamford		Precept, Sappa	NE	Harlan County
68978	Superior		Bostwick, Cadams	NE	Nuckolls County
68979	Sutton		Bixby, School Creek	NE	Clay County
68980	Trumbull		Leicester	NE	Clay County
68981	Upland			NE	Franklin County
68982	Wilcox		Lake, Oneida, Sherman	NE	Kearney County
69001	Mc Cook	Mccook		NE	Red Willow County
69020	Bartley			NE	Red Willow County
69021	Benkelman		Doane	NE	Dundy County
69022	Cambridge			NE	Furnas County
69023	Champion	Lamar		NE	Chase County
69024	Culbertson			NE	Hitchcock County
69025	Curtis			NE	Frontier County
69026	Danbury			NE	Red Willow County
69027	Enders			NE	Chase County
69028	Eustis			NE	Frontier County
69029	Farnam			NE	Dawson County
69030	Haigler		Sanborn	NE	Dundy County
69032	Hayes Center			NE	Hayes County
69033	Imperial			NE	Chase County
69034	Indianola			NE	Red Willow County
69036	Lebanon			NE	Red Willow County
69037	Max			NE	Dundy County
69038	Maywood			NE	Frontier County
69039	Moorefield			NE	Frontier County
69040	Palisade	Hamlet		NE	Hitchcock County
69041	Parks			NE	Dundy County
69042	Stockville			NE	Frontier County
69043	Stratton			NE	Hitchcock County
69044	Trenton			NE	Hitchcock County
69045	Wauneta			NE	Chase County
69046	Wilsonville			NE	Furnas County
69101	North Platte			NE	Lincoln County
69103	North Platte			NE	Lincoln County
69120	Arnold		Cliff	NE	Custer County
69121	Arthur			NE	Arthur County
69122	Big Springs			NE	Deuel County
69123	Brady			NE	Lincoln County
69125	Broadwater			NE	Morrill County
69127	Brule			NE	Keith County
69128	Bushnell			NE	Kimball County
69129	Chappell			NE	Deuel County
69130	Cozad		Darr	NE	Dawson County
69131	Dalton			NE	Cheyenne County
69132	Dickens		Wellfleet	NE	Lincoln County
69133	Dix		Jacinto	NE	Kimball County
69134	Elsie			NE	Perkins County
69135	Elsmere			NE	Cherry County
69138	Gothenburg			NE	Dawson County
69140	Grant		Brandon	NE	Perkins County
69141	Gurley			NE	Cheyenne County
69142	Halsey			NE	Thomas County
69143	Hershey			NE	Lincoln County
69144	Keystone			NE	Keith County
69145	Kimball			NE	Kimball County
69146	Lemoyne			NE	Keith County
69147	Lewellen			NE	Garden County
69148	Lisco			NE	Garden County
69149	Lodgepole		Sunol	NE	Cheyenne County
69150	Madrid			NE	Perkins County
69151	Maxwell		Bignell	NE	Lincoln County
69152	Mullen			NE	Hooker County
69153	Ogallala		Roscoe	NE	Keith County
69154	Oshkosh		Kowanda, Penn	NE	Garden County
69155	Paxton		Bucktail, Sarben, Thune	NE	Keith County
69156	Potter			NE	Cheyenne County
69157	Purdum			NE	Blaine County
69160	Sidney		Cabelas Inc	NE	Cheyenne County
69161	Seneca			NE	Thomas County
69162	Sidney		Brownson, Colton, Lorenzo	NE	Cheyenne County
69163	Stapleton		Gandy	NE	Logan County
69165	Sutherland		Flats	NE	Lincoln County
69166	Thedford	Brownlee		NE	Thomas County
69167	Tryon		Ringgold	NE	McPherson County
69168	Venango			NE	Perkins County
69169	Wallace			NE	Lincoln County
69170	Wellfleet			NE	Lincoln County
69171	Willow Island			NE	Dawson County
69190	Oshkosh		'Cabela''s'	NE	Garden County
69201	Valentine		Eli	NE	Cherry County
69210	Ainsworth			NE	Brown County
69211	Cody			NE	Cherry County
69212	Crookston			NE	Cherry County
69214	Johnstown			NE	Brown County
69216	Kilgore			NE	Cherry County
69217	Long Pine			NE	Brown County
69218	Merriman			NE	Cherry County
69219	Nenzel			NE	Cherry County
69220	Sparks			NE	Cherry County
69221	Wood Lake			NE	Cherry County
69301	Alliance		Berea	NE	Box Butte County
69331	Angora			NE	Morrill County
69333	Ashby		Survey	NE	Grant County
69334	Bayard			NE	Morrill County
69335	Bingham			NE	Sheridan County
69336	Bridgeport		Northport, Redington	NE	Morrill County
69337	Chadron			NE	Dawes County
69339	Crawford		Fort Robinson, Glen	NE	Dawes County
69340	Ellsworth		Antioch	NE	Sheridan County
69341	Gering		Terrytown	NE	Scotts Bluff County
69343	Gordon		Clinton	NE	Sheridan County
69345	Harrisburg			NE	Banner County
69346	Harrison			NE	Sioux County
69347	Hay Springs			NE	Sheridan County
69348	Hemingford		Dunlap	NE	Box Butte County
69350	Hyannis			NE	Grant County
69351	Lakeside			NE	Sheridan County
69352	Lyman			NE	Scotts Bluff County
69353	Mcgrew		Mc Grew	NE	Scotts Bluff County
69354	Marsland			NE	Dawes County
69355	Melbeta			NE	Scotts Bluff County
69356	Minatare			NE	Scotts Bluff County
69357	Mitchell		Haig	NE	Scotts Bluff County
69358	Morrill	Henry	Stegall	NE	Scotts Bluff County
69360	Rushville			NE	Sheridan County
69361	Scottsbluff			NE	Scotts Bluff County
69363	Scottsbluff			NE	Scotts Bluff County
69365	Whiteclay			NE	Sheridan County
69366	Whitman			NE	Grant County
69367	Whitney		Hay Springs	NE	Dawes County
70001	Metairie			LA	Jefferson Parish
70002	Metairie			LA	Jefferson Parish
70003	Metairie			LA	Jefferson Parish
70004	Metairie			LA	Jefferson Parish
70005	Metairie			LA	Jefferson Parish
70006	Metairie			LA	Jefferson Parish
70009	Metairie			LA	Jefferson Parish
70010	Metairie			LA	Jefferson Parish
70011	Metairie			LA	Jefferson Parish
70030	Des Allemands			LA	St. Charles Parish
70031	Ama			LA	St. Charles Parish
70032	Arabi			LA	St. Bernard Parish
70033	Metairie			LA	Jefferson Parish
70036	Barataria			LA	Jefferson Parish
70037	Belle Chasse			LA	Plaquemines Parish
70038	Boothville			LA	Plaquemines Parish
70039	Boutte			LA	St. Charles Parish
70040	Braithwaite	Carlisle	Belair, Davant	LA	Plaquemines Parish
70041	Buras		Ostrica, Pilottown, Triumph	LA	Plaquemines Parish
70043	Chalmette			LA	St. Bernard Parish
70044	Chalmette			LA	St Bernard Parish
70047	Destrehan		Ormond	LA	St. Charles Parish
70049	Edgard		Wallace	LA	St. John the Baptist Parish
70050	Empire			LA	Plaquemines Parish
70051	Garyville		Mount Airy	LA	St. John the Baptist Parish
70052	Gramercy			LA	St. James Parish
70053	Gretna			LA	Jefferson Parish
70054	Gretna			LA	Jefferson Parish
70055	Metairie			LA	Jefferson Parish
70056	Gretna	Terrytown		LA	Jefferson Parish
70057	Hahnville	Killona		LA	St. Charles Parish
70058	Harvey			LA	Jefferson Parish
70059	Harvey			LA	Jefferson Parish
70060	Metairie		La Gas Serv Inc	LA	Jefferson Parish
70062	Kenner		Beachview, Green Lawn Terrace	LA	Jefferson Parish
70063	Kenner			LA	Jefferson Parish
70064	Kenner			LA	Jefferson Parish
70065	Kenner			LA	Jefferson Parish
70067	Lafitte	Jean Lafitte		LA	Jefferson Parish
70068	La Place	Montz	Laplace	LA	St. John the Baptist Parish
70069	La Place		Laplace	LA	St. John the Baptist Parish
70070	Luling			LA	St. Charles Parish
70071	Lutcher			LA	St. James Parish
70072	Marrero			LA	Jefferson Parish
70073	Marrero			LA	Jefferson Parish
70075	Meraux		Cypress Gardens, Francis Place, St Bernard Grove	LA	St. Bernard Parish
70076	Mount Airy		Garyville	LA	St. John the Baptist Parish
70078	New Sarpy			LA	St. Charles Parish
70079	Norco		Good Hope	LA	St. Charles Parish
70080	Paradis			LA	St. Charles Parish
70081	Pilottown		Buras	LA	Plaquemines Parish
70082	Pointe A La Hache	Davant, Pt A La Hache	Bohemia	LA	Plaquemines Parish
70083	Port Sulphur		Home Place, Ironton, Myrtle Grove, Potash, West Pointe A La Hache	LA	Plaquemines Parish
70084	Reserve		Belle Point, Lions	LA	St. John the Baptist Parish
70085	Saint Bernard		Delacroix, Hopedale, Kenilworth, Poydras, Reggio, Shell Beach, St Bernard, Toca, Verret	LA	St. Bernard Parish
70086	Saint James		St James	LA	St. James Parish
70087	Saint Rose		St Rose	LA	St. Charles Parish
70090	Vacherie			LA	St. James Parish
70091	Venice		Burrwood, Port Eads, South Pass	LA	Plaquemines Parish
70092	Violet		Hi Land	LA	St. Bernard Parish
70093	Belle Chasse			LA	Plaquemines Parish
70094	Westwego	Avondale, Bridge City, 9 Mile Point	South Kenner, Waggaman	LA	Jefferson Parish
70096	Westwego			LA	Jefferson Parish
70097	Kenner			LA	Jefferson Parish
70112	New Orleans			LA	Orleans Parish
70113	New Orleans			LA	Orleans Parish
70114	New Orleans		Algiers	LA	Orleans Parish
70115	New Orleans			LA	Orleans Parish
70116	New Orleans		Custom House	LA	Orleans Parish
70117	New Orleans		Bywater	LA	Orleans Parish
70118	New Orleans		Carrollton	LA	Orleans Parish
70119	New Orleans			LA	Orleans Parish
70121	New Orleans	Jefferson	Shrewsbury	LA	Jefferson Parish
70122	New Orleans		Gentilly	LA	Orleans Parish
70123	New Orleans	Elmwood, Harahan, River Ridge		LA	Jefferson Parish
70124	New Orleans			LA	Orleans Parish
70125	New Orleans		Broadmoor	LA	Orleans Parish
70126	New Orleans		Chef Menteur	LA	Orleans Parish
70127	New Orleans			LA	Orleans Parish
70128	New Orleans			LA	Orleans Parish
70129	New Orleans			LA	Orleans Parish
70130	New Orleans		Lafayette Square	LA	Orleans Parish
70131	New Orleans			LA	Orleans Parish
70139	New Orleans			LA	Orleans Parish
70140	New Orleans			LA	Orleans Parish
70141	New Orleans			LA	Orleans Parish
70142	New Orleans		Naval Support Act Westbank	LA	Orleans Parish
70143	New Orleans		Belle Chasse Nas, Naval Air Sta N O	LA	Orleans Parish
70145	New Orleans		Navy Reg Data Auto Ctr	LA	Orleans Parish
70146	New Orleans		Naval Supp Act East Bank, New Orleans Naval Air	LA	Orleans Parish
70148	New Orleans		University Of New Orleans	LA	Orleans Parish
70149	New Orleans		Naval Reserve Pers Ctr	LA	Orleans Parish
70150	New Orleans			LA	Orleans Parish
70151	New Orleans			LA	Orleans Parish
70152	New Orleans			LA	Orleans Parish
70153	New Orleans			LA	Orleans Parish
70154	New Orleans		Hibernia Natl Bk	LA	Orleans Parish
70156	New Orleans			LA	Orleans Parish
70157	New Orleans			LA	Orleans Parish
70158	New Orleans			LA	Orleans Parish
70159	New Orleans		C O Enl Pers Mgmt Cen	LA	Orleans Parish
70160	New Orleans			LA	Orleans Parish
70161	New Orleans			LA	Orleans Parish
70162	New Orleans		First Natl Bank Commerce	LA	Orleans Parish
70163	New Orleans			LA	Orleans Parish
70164	New Orleans		La Power Light	LA	Orleans Parish
70165	New Orleans		Sewage Water Board	LA	Orleans Parish
70166	New Orleans		South Central Bell	LA	Orleans Parish
70167	New Orleans		New Orleans Pub Serv	LA	Orleans Parish
70170	New Orleans			LA	Orleans Parish
70172	New Orleans			LA	Orleans Parish
70174	New Orleans			LA	Orleans Parish
70175	New Orleans			LA	Orleans Parish
70176	New Orleans			LA	Orleans Parish
70177	New Orleans			LA	Orleans Parish
70178	New Orleans			LA	Orleans Parish
70179	New Orleans			LA	Orleans Parish
70181	New Orleans			LA	Orleans Parish
70182	New Orleans			LA	Orleans Parish
70183	New Orleans			LA	Orleans Parish
70184	New Orleans			LA	Orleans Parish
70185	New Orleans			LA	Orleans Parish
70186	New Orleans			LA	Orleans Parish
70187	New Orleans			LA	Orleans Parish
70189	New Orleans			LA	Orleans Parish
70190	New Orleans			LA	Orleans Parish
70195	New Orleans		Whitney National Bank	LA	Orleans Parish
70301	Thibodaux			LA	Lafourche Parish
70302	Thibodaux			LA	Lafourche Parish
70310	Thibodaux		Nicholls State University	LA	Lafourche Parish
70339	Pierre Part			LA	Assumption Parish
70340	Amelia			LA	St Mary Parish
70341	Belle Rose		Bruly Saint Martin, Magnolia	LA	Assumption Parish
70342	Berwick		Glenwild	LA	St. Mary Parish
70343	Bourg			LA	Terrebonne Parish
70344	Chauvin		Cocodrie, Little Caillou	LA	Terrebonne Parish
70345	Cut Off			LA	Lafourche Parish
70346	Donaldsonville	Donaldsonvlle, Modeste	Mccall	LA	Ascension Parish
70352	Donner			LA	Terrebonne Parish
70353	Dulac			LA	Terrebonne Parish
70354	Galliano			LA	Lafourche Parish
70355	Gheens			LA	Lafourche Parish
70356	Gibson			LA	Terrebonne Parish
70357	Golden Meadow		Leeville	LA	Lafourche Parish
70358	Grand Isle			LA	Jefferson Parish
70359	Gray			LA	Terrebonne Parish
70360	Houma		Allemand, Bayou Blue	LA	Terrebonne Parish
70361	Houma			LA	Terrebonne Parish
70363	Houma			LA	Terrebonne Parish
70364	Houma			LA	Terrebonne Parish
70371	Kraemer			LA	Lafourche Parish
70372	Labadieville			LA	Assumption Parish
70373	Larose			LA	Lafourche Parish
70374	Lockport			LA	Lafourche Parish
70375	Mathews			LA	Lafourche Parish
70377	Montegut			LA	Terrebonne Parish
70380	Morgan City		Bayou Vista	LA	St. Mary Parish
70381	Morgan City			LA	St. Mary Parish
70390	Napoleonville			LA	Assumption Parish
70391	Paincourtville	Paincourtvlle		LA	Assumption Parish
70392	Patterson		Calumet, Idlewild	LA	St. Mary Parish
70393	Plattenville			LA	Assumption Parish
70394	Raceland		St Charles	LA	Lafourche Parish
70395	Schriever			LA	Terrebonne Parish
70397	Theriot			LA	Terrebonne Parish
70401	Hammond			LA	Tangipahoa Parish
70402	Hammond		Slu, Southeastern Louisiana Univ	LA	Tangipahoa Parish
70403	Hammond			LA	Tangipahoa Parish
70404	Hammond			LA	Tangipahoa Parish
70420	Abita Springs			LA	St. Tammany Parish
70421	Akers			LA	Tangipahoa Parish
70422	Amite	Hillsdale, Montpelier	Grangeville	LA	Tangipahoa Parish
70426	Angie			LA	Washington Parish
70427	Bogalusa		Lees Creek, Mitch, Mitchell City, Plainview, Rio	LA	Washington Parish
70429	Bogalusa			LA	Washington Parish
70431	Bush			LA	St. Tammany Parish
70433	Covington		Claiborne, Riverwood, Saint Gertrude, St Gertrude	LA	St. Tammany Parish
70434	Covington			LA	St. Tammany Parish
70435	Covington			LA	St. Tammany Parish
70436	Fluker			LA	Tangipahoa Parish
70437	Folsom		Uneedus	LA	St. Tammany Parish
70438	Franklinton	Sheridan	Thomas	LA	Washington Parish
70441	Greensburg		Chipola	LA	St. Helena Parish
70442	Husser			LA	Tangipahoa Parish
70443	Independence			LA	Tangipahoa Parish
70444	Kentwood	New Zion	Springcreek, Sunnyhill	LA	Tangipahoa Parish
70445	Lacombe			LA	St. Tammany Parish
70446	Loranger			LA	Tangipahoa Parish
70447	Madisonville			LA	St. Tammany Parish
70448	Mandeville		Hootenville, Lewisburg	LA	St. Tammany Parish
70449	Maurepas			LA	Livingston Parish
70450	Mount Hermon			LA	Washington Parish
70451	Natalbany			LA	Tangipahoa Parish
70452	Pearl River			LA	St. Tammany Parish
70453	Pine Grove			LA	St. Helena Parish
70454	Ponchatoula			LA	Tangipahoa Parish
70455	Robert			LA	Tangipahoa Parish
70456	Roseland		Arcola	LA	Tangipahoa Parish
70457	Saint Benedict	St Benedict		LA	St. Tammany Parish
70458	Slidell		North Shore	LA	St. Tammany Parish
70459	Slidell			LA	St. Tammany Parish
70460	Slidell			LA	St. Tammany Parish
70461	Slidell			LA	St. Tammany Parish
70462	Springfield		Head Of Island, Killian	LA	Livingston Parish
70463	Sun			LA	St. Tammany Parish
70464	Talisheek			LA	St. Tammany Parish
70465	Tangipahoa			LA	Tangipahoa Parish
70466	Tickfaw			LA	Tangipahoa Parish
70467	Varnado	Angie		LA	Washington Parish
70469	Slidell			LA	St. Tammany Parish
70470	Mandeville			LA	St Tammany Parish
70471	Mandeville			LA	St. Tammany Parish
70500	Lafayette			LA	Lafayette Parish
70501	Lafayette			LA	Lafayette Parish
70502	Lafayette			LA	Lafayette Parish
70503	Lafayette			LA	Lafayette Parish
70504	Lafayette		Univ Of La At Lafayette	LA	Lafayette Parish
70505	Lafayette			LA	Lafayette Parish
70506	Lafayette			LA	Lafayette Parish
70507	Lafayette			LA	Lafayette Parish
70508	Lafayette			LA	Lafayette Parish
70509	Lafayette			LA	Lafayette Parish
70510	Abbeville	Cow Island, Meaux		LA	Vermilion Parish
70511	Abbeville			LA	Vermilion Parish
70512	Arnaudville			LA	St. Landry Parish
70513	Avery Island			LA	Iberia Parish
70514	Baldwin			LA	St. Mary Parish
70515	Basile			LA	Evangeline Parish
70516	Branch			LA	Acadia Parish
70517	Breaux Bridge	Butte Larose, Henderson		LA	St. Martin Parish
70518	Broussard			LA	Lafayette Parish
70519	Cade			LA	St. Martin Parish
70520	Carencro			LA	Lafayette Parish
70521	Cecilia			LA	St Martin Parish
70522	Centerville			LA	St Mary Parish
70523	Charenton			LA	St. Mary Parish
70524	Chataignier			LA	Evangeline Parish
70525	Church Point			LA	Acadia Parish
70526	Crowley			LA	Acadia Parish
70527	Crowley			LA	Acadia Parish
70528	Delcambre			LA	Vermilion Parish
70529	Duson			LA	Lafayette Parish
70531	Egan			LA	Acadia Parish
70532	Elton			LA	Jefferson Davis Parish
70533	Erath			LA	Vermilion Parish
70534	Estherwood			LA	Acadia Parish
70535	Eunice			LA	St. Landry Parish
70537	Evangeline			LA	Acadia Parish
70538	Franklin	Cypremort Point, Cypremort Pt		LA	St. Mary Parish
70540	Garden City			LA	St Mary Parish
70541	Grand Coteau			LA	St. Landry Parish
70542	Gueydan			LA	Vermilion Parish
70543	Iota			LA	Acadia Parish
70544	Jeanerette			LA	Iberia Parish
70546	Jennings			LA	Jefferson Davis Parish
70548	Kaplan			LA	Vermilion Parish
70549	Lake Arthur			LA	Jefferson Davis Parish
70550	Lawtell			LA	St. Landry Parish
70551	Leonville			LA	St Landry Parish
70552	Loreauville			LA	Iberia Parish
70554	Mamou			LA	Evangeline Parish
70555	Maurice			LA	Vermilion Parish
70556	Mermentau			LA	Acadia Parish
70558	Milton			LA	Lafayette Parish
70559	Morse	Midland		LA	Acadia Parish
70560	New Iberia			LA	Iberia Parish
70562	New Iberia			LA	Iberia Parish
70563	New Iberia			LA	Iberia Parish
70569	Lydia			LA	Iberia Parish
70570	Opelousas			LA	St. Landry Parish
70571	Opelousas			LA	St. Landry Parish
70575	Perry			LA	Vermilion Parish
70576	Pine Prairie			LA	Evangeline Parish
70577	Port Barre			LA	St. Landry Parish
70578	Rayne			LA	Acadia Parish
70580	Reddell			LA	Evangeline Parish
70581	Roanoke			LA	Jefferson Davis Parish
70582	Saint Martinville	Parks, St Martinvlle		LA	St. Martin Parish
70583	Scott			LA	Lafayette Parish
70584	Sunset	Cankton		LA	St. Landry Parish
70585	Turkey Creek			LA	Evangeline Parish
70586	Ville Platte			LA	Evangeline Parish
70589	Washington			LA	St. Landry Parish
70591	Welsh			LA	Jefferson Davis Parish
70592	Youngsville			LA	Lafayette Parish
70593	Lafayette			LA	Lafayette Parish
70595	Lafayette			LA	Lafayette Parish
70596	Lafayette			LA	Lafayette Parish
70598	Lafayette		Energy Center	LA	Lafayette Parish
70601	Lake Charles		Grand Lake	LA	Calcasieu Parish
70602	Lake Charles			LA	Calcasieu Parish
70605	Lake Charles		Sweet Lake	LA	Calcasieu Parish
70606	Lake Charles			LA	Calcasieu Parish
70607	Lake Charles		Drew	LA	Calcasieu Parish
70609	Lake Charles		Mcneese State University	LA	Calcasieu Parish
